mag,ra,dec
8.28,22.916683,-40.926337
8.55,22.916919,61.615418
7.41,22.916937,19.559728
5.91,22.917399,37.076827
8.89,22.917529,44.457548
7.69,22.917727,-69.10427
7.87,22.917766,49.47331
9.13,22.918333,-55.678941
9.42,22.918622,-30.834926
7.5,22.918638,9.459769
8.28,22.919064,45.580472
8.84,22.919263,-73.06953
8.37,22.919591,-23.969174
5.72,22.919711,-4.987899
7.53,22.91977,-46.679051
4.91,22.920464,8.816166
8.3,22.920499,46.372267
8.78,22.920588,49.978392
6.4,22.920805,-36.388579
6.67,22.921128,-48.491751
7.04,22.921171,-48.465799
7.18,22.922558,-5.689673
8.89,22.922955,-38.039051
9.16,22.923155,-13.740655
7.48,22.923578,70.297283
8.47,22.923655,-42.884449
8.05,22.923984,72.59833
9.88,22.923979,3.242853
9.02,22.924025,-10.113134
7.5,22.924079,36.160987
11.6,22.924207,-52.302628
7.89,22.924335,52.622001
7.54,22.925068,-46.328206
6.36,22.925165,-20.139404
9.66,22.925189,12.905334
7.92,22.925251,17.796691
8.88,22.925255,31.554219
8.35,22.925406,43.293282
8.9,22.925794,-41.895948
9.38,22.926146,-43.658231
7.67,22.926177,18.196117
10.06,22.926675,66.321416
9.68,22.926697,-31.761733
8.85,22.927711,-22.598139
9.06,22.927723,-64.377154
7.49,22.927813,68.617164
8.02,22.927851,18.875196
8.03,22.928461,62.306337
10.17,22.928748,-50.638938
8.67,22.928749,15.779316
11.71,22.928847,-30.377449
5.73,22.929029,36.35139
9.99,22.929089,50.651314
10.12,22.929387,57.601924
8.01,22.929629,72.843252
6.81,22.929728,44.308238
7.98,22.92974,43.559289
9.73,22.929906,43.551635
10.42,22.929805,-75.458671
8.01,22.930084,72.016037
8.01,22.930549,-7.82261
7.97,22.930559,-48.708044
9.6,22.93065,60.00959
6.09,22.930982,-31.633231
9.5,22.931192,70.899015
8.89,22.931284,63.473092
8.13,22.931372,41.975554
8.11,22.931582,-26.658763
10.21,22.931614,45.082947
6.72,22.931768,-41.096755
8.27,22.93187,54.253766
8.55,22.931921,-20.531586
8.04,22.932182,68.248887
11.23,22.93245,5.755094
7.32,22.932431,41.335041
4.2,22.932472,-32.539628
7.76,22.932667,-74.995331
10,22.932765,-42.761037
6.53,22.932879,62.432275
11.54,22.932922,-12.963162
9.24,22.932933,10.04116
8.19,22.933327,35.195738
8.22,22.933965,-28.023833
8.38,22.933966,46.697591
7.06,22.934268,58.195846
10.37,22.934595,-43.617886
8.33,22.934789,-83.351594
10.46,22.934974,-31.568334
8.61,22.935362,-43.144329
9.27,22.935385,54.229337
9.81,22.935668,-18.367477
7.83,22.93565,35.694426
8.33,22.935708,58.887522
9.72,22.935977,-12.402274
9.81,22.936069,49.542303
8.56,22.936104,45.79155
8.73,22.936301,66.820342
7.26,22.936321,56.450444
11.35,22.936537,58.667165
8.84,22.936536,13.906065
8.57,22.936643,50.726416
8.33,22.936705,-36.680466
7.38,22.93698,72.837334
9.01,22.937139,-33.880524
9.11,22.937439,4.350262
8.39,22.937457,-24.150376
10.46,22.938382,7.738293
10.74,22.938411,-59.524858
8.11,22.939012,-6.545838
8.9,22.939898,17.452393
5.6,22.939897,41.603876
7.38,22.939919,22.955894
6.48,22.940005,-31.565567
10.24,22.939968,-37.760883
7.73,22.940194,13.05453
10.6,22.940238,-8.754917
8.82,22.940499,-57.779931
4.99,22.940555,49.733544
9.05,22.94068,64.464961
7.89,22.940706,-68.783758
8.14,22.940986,-28.605969
8.01,22.9417,-14.989572
9.56,22.941945,-76.797826
7.52,22.942253,6.805432
9.93,22.942542,-24.706173
8.68,22.943009,16.553433
9.57,22.943784,39.359303
8.06,22.944602,34.343031
7.6,22.94494,78.495847
9.24,22.945029,43.887444
8.76,22.945153,62.624876
10.38,22.945236,29.50433
8.35,22.945367,-3.527001
10.77,22.945392,-42.881819
9.97,22.945762,48.647412
7.64,22.946442,62.727123
5.72,22.946613,-47.969221
9.34,22.946771,40.23794
9.67,22.946842,51.541415
8.15,22.947058,-10.26297
6.53,22.94763,11.848337
9.66,22.947925,26.225578
9.01,22.948164,6.101415
8.82,22.948268,-16.27051
8.9,22.948851,1.609732
7.21,22.948924,59.961703
8.61,22.948946,26.387867
9.59,22.949056,43.291021
8.43,22.949307,12.861192
9.25,22.949988,49.374805
7.76,22.950066,14.418926
8.6,22.950354,36.505535
8.66,22.950687,24.682228
7.45,22.950746,56.490558
8.73,22.950936,-44.739944
10.44,22.951193,-22.059022
5.34,22.95125,48.684068
8.24,22.951255,83.052694
9.35,22.951272,-6.8157
7.43,22.951618,-57.401177
10.88,22.951902,-26.155292
6.6,22.951905,-3.245216
9.93,22.952036,28.001954
7.96,22.952228,14.014233
8.1,22.952421,34.911885
9.16,22.952456,47.185481
8.75,22.952456,24.263784
7.97,22.952706,-19.553627
9.76,22.952775,-27.759817
7.98,22.953156,17.528166
8.34,22.953159,15.42367
7.95,22.954314,32.199277
9.56,22.954548,7.61204
9.19,22.954619,-75.739995
6.31,22.954777,-4.810095
9.05,22.954858,-81.10947
8.78,22.95491,50.726884
8.52,22.955207,-23.838963
9.41,22.955692,47.57991
8.84,22.955802,66.050029
7.06,22.956112,-56.875193
9.16,22.956121,-54.939861
7.97,22.957065,57.012945
6.64,22.95714,43.012819
7.73,22.9572,-3.157428
8.09,22.957476,46.822663
5.45,22.95777,20.768832
9.39,22.958151,-26.796466
9.84,22.958461,48.649494
6.28,22.959112,3.810241
9.52,22.959312,4.910051
8.31,22.959434,-33.915923
8.91,22.959539,-16.533826
7.87,22.959614,37.371845
7.43,22.960265,39.388739
7.45,22.960297,-20.274538
8.65,22.96071,-25.448044
1.17,22.960838,-29.622236
9.1,22.960896,-45.092598
8.13,22.961115,55.997637
6.17,22.961316,39.308777
8.84,22.961342,-61.861134
12.3,22.96138,58.820137
9.35,22.961499,11.349626
9.65,22.961504,-33.203086
9.43,22.961673,-47.27026
7.62,22.961901,-27.966106
9.06,22.962042,-14.448445
8.49,22.962123,-6.585855
8.9,22.962258,55.839355
7.91,22.962706,-33.196495
8.33,22.962783,-70.598965
8.39,22.962839,-22.610506
8.18,22.963,23.651533
8.15,22.963143,68.407234
7.6,22.963385,-26.108248
6.54,22.963363,73.133503
8.78,22.964095,-69.452121
9.08,22.964102,-34.998494
10.45,22.964379,18.016879
8.49,22.964609,-3.654013
7.3,22.964796,-37.93503
8.68,22.965031,33.720597
8.28,22.965068,-71.718153
8.89,22.965173,-14.29145
8.76,22.965212,24.093135
9.32,22.965534,-47.06011
7.47,22.965639,13.611649
8.43,22.965781,-19.829705
9.58,22.965841,-26.71636
7.73,22.966199,-45.158298
6.7,22.966496,-59.0895
10.22,22.96665,49.897995
9.98,22.967046,-38.09842
9.65,22.967513,42.73641
8.15,22.967562,-18.972896
7.9,22.967619,-66.335798
9.58,22.968291,8.581141
10.13,22.968407,-13.642547
7.31,22.968449,21.513175
9.01,22.968522,41.934438
9.31,22.968671,-11.13199
8.12,22.968879,20.742588
9.61,22.969169,30.365372
8.14,22.969249,-17.693327
8.44,22.969333,-5.685524
8.87,22.969678,-15.906009
7.91,22.970155,14.721159
9.94,22.970218,48.636977
8.47,22.970416,30.365213
6.17,22.970984,-2.395385
10.1,22.971069,-44.473132
8.57,22.971612,-41.857285
9,22.9718,-33.268463
9.81,22.97189,-45.926667
10.7,22.972056,65.029551
7.87,22.972271,11.287436
10.5,22.972435,-38.270562
8.97,22.972503,-59.408303
11.59,22.972888,-32.052772
8.05,22.972885,-65.371603
8.03,22.973018,-73.776912
6.38,22.973239,-1.410209
8.71,22.973675,-50.798773
9.22,22.974063,-65.518717
7.02,22.974145,35.282435
8.44,22.97453,67.088055
7.67,22.974966,9.825539
7.82,22.975086,-51.127247
8.74,22.975103,-4.502112
8.66,22.975187,3.447737
10.27,22.975543,-42.288012
7.41,22.975903,63.706746
8.21,22.975999,12.051223
6.43,22.976411,9.356859
6.15,22.976391,-35.523231
8.01,22.976416,51.607875
7.43,22.976489,50.697957
8.3,22.976529,12.029049
9.35,22.976523,69.839387
8.43,22.976557,-5.673913
9,22.976577,49.295769
8.79,22.976626,8.805513
7.67,22.976775,-45.519328
7.83,22.977051,39.792663
9.43,22.977113,18.391917
9.07,22.977148,-8.45627
9.25,22.977438,48.266831
8.81,22.977561,-28.305663
9.7,22.977614,-55.810859
7.43,22.977722,63.077147
8.12,22.978006,-28.149788
9.2,22.978396,53.611071
7.62,22.978429,5.341955
6.35,22.978507,7.340074
8.6,22.978519,-39.919663
8.94,22.979108,28.980624
9.39,22.979289,45.319991
7.18,22.979372,43.838752
8.48,22.979621,51.018123
7.87,22.979634,-23.449281
8.81,22.979937,38.140906
8.65,22.980266,-23.430727
8.24,22.980438,46.327283
8.35,22.980539,-56.773374
9.19,22.980898,17.055366
8.76,22.98144,69.030595
7.42,22.981367,-0.315939
8.87,22.98171,-61.037447
12.44,22.981713,10.659288
8.02,22.98192,27.499598
9.08,22.981955,-20.89042
9.68,22.982033,-30.461719
9.23,22.982385,9.804768
10.02,22.982663,42.786587
8.27,22.982918,27.745864
7.55,22.983045,34.066851
8.38,22.983238,-8.21331
9.44,22.983683,-43.935506
8.28,22.983903,-45.456006
8.9,22.984436,-37.280999
8.01,22.98449,-67.543595
9.67,22.984548,47.345709
8.43,22.984781,23.242046
10.91,22.984988,15.547965
8.37,22.98568,-1.182352
8.78,22.98579,-68.207921
6.46,22.985834,59.814655
7.11,22.985934,80.344033
8.41,22.986155,19.172383
6.31,22.986209,52.65453
7.91,22.986459,6.150548
5.76,22.986615,11.728844
8.07,22.986828,-17.159408
6.98,22.986901,52.302983
11.45,22.987187,24.033061
10.19,22.98744,33.333124
9,22.987481,24.0327
10.66,22.987667,-44.064464
7.42,22.988035,-71.836638
7.38,22.988111,-60.15658
8.4,22.988526,53.712228
7.2,22.988573,4.358537
8.35,22.988736,12.19234
9.41,22.989152,-30.700464
8.22,22.989436,40.883158
7.86,22.990399,72.712086
8.48,22.99045,73.923595
11.1,22.990787,20.169586
8.16,22.990902,-64.18235
5.43,22.99096,0.962927
8.44,22.991432,-6.60761
7.78,22.991457,-2.885558
7.58,22.991791,43.913793
12.45,22.992078,7.554548
8.53,22.992407,-61.986499
9.24,22.992457,61.140163
9.38,22.992727,-30.948498
9.67,22.9928,-12.760576
8.09,22.993139,-60.678813
6.12,22.993243,-13.070895
5.51,22.993266,-29.462311
8.76,22.993469,-16.109362
9.37,22.993986,-51.806836
10.98,22.994091,41.053697
8.62,22.994562,13.410282
7.96,22.994796,-4.364368
8.99,22.995242,62.77731
9.52,22.995245,-32.019635
7.19,22.995619,-62.772089
7.93,22.996108,-31.126442
8.75,22.996116,25.643871
7.81,22.996316,-16.398528
8.44,22.99654,30.077339
9.06,22.996802,-10.884857
11.32,22.996767,35.965744
7.71,22.99707,-2.43981
9.51,22.997505,-66.424572
8.7,22.997569,-35.040587
7.62,22.997923,13.862322
8.92,22.998111,38.627901
10.57,22.998233,-11.381689
8.03,22.998666,67.94978
8.17,22.998992,-60.825617
9.08,22.999701,-2.856738
7.15,22.99983,5.159579
7.45,23.00027,57.772791
9.25,23.000682,29.004395
7.82,23.000764,-46.492159
7.64,23.001053,21.219607
5.1,23.001417,56.945374
5.66,23.001607,-25.16418
9.05,23.001792,-56.66313
7.29,23.00241,-51.701253
8.72,23.002513,59.619889
8.91,23.002546,-26.664754
8.71,23.002658,38.36985
7.49,23.002664,13.924717
10.86,23.002813,60.927337
8.99,23.002843,-25.056773
8.67,23.003628,-27.9232
9.15,23.003872,2.406932
9.71,23.003988,-34.652616
8.14,23.004098,-27.095994
9.02,23.00452,-52.821917
7.88,23.00449,-22.524347
9.31,23.005057,58.485588
9.48,23.005344,-47.699393
7.47,23.005355,-26.153749
9.07,23.005341,41.773221
8.22,23.005362,14.00085
9.79,23.005514,24.665784
6.81,23.005541,-8.880529
8.94,23.005558,56.050373
9.04,23.005918,-39.154777
9.85,23.006015,-21.62312
9.69,23.006165,67.04212
10.15,23.006292,-38.877137
9.65,23.006375,26.809988
11.06,23.006548,-31.119929
8.4,23.006641,47.92147
7.08,23.006715,-41.151216
6.3,23.006843,-25.626846
8,23.006875,35.771918
10.14,23.007014,-46.433825
10.55,23.007254,-53.227792
9.57,23.007763,-26.311889
8.51,23.007821,-33.745067
9.1,23.008461,52.883761
9.76,23.008853,-42.818764
6.7,23.008993,13.468593
11.56,23.009275,-23.952863
6.51,23.009553,45.374808
9.63,23.010058,-50.247102
11.6,23.010161,-23.969627
8.3,23.010243,49.390801
9.86,23.010282,-52.267981
8.07,23.010314,8.750446
9.22,23.010363,46.032552
6.22,23.01053,0.185866
8.71,23.010591,-4.553021
8.71,23.010863,-65.664597
9.65,23.010996,44.55484
8.32,23.011221,55.211043
10.1,23.011308,-29.064135
8.82,23.011328,-32.558355
7.9,23.011487,49.956061
9.63,23.011618,33.230085
8.45,23.011638,10.296381
8.92,23.011672,51.881182
6.6,23.011782,31.082964
5.85,23.011917,3.011805
8.67,23.012072,-24.994877
9.4,23.012101,3.5811
7.97,23.012166,51.014357
9.24,23.012491,65.576109
8.58,23.012786,3.343689
9.88,23.012999,76.609817
7.33,23.013178,-49.451589
8.26,23.013327,-14.25839
8.79,23.013302,26.502182
8.25,23.013383,-39.894952
11.18,23.013504,32.511976
9.72,23.013517,-35.470108
7.43,23.013664,21.381505
8.05,23.014103,15.677857
8.23,23.014426,-16.880738
4.11,23.014677,-52.754137
9.8,23.015154,62.88166
6.57,23.015208,38.707844
7.49,23.015397,-19.346916
9.71,23.015483,35.365951
7.55,23.015547,-48.943202
8.58,23.01593,46.978876
8.15,23.016187,22.648265
9.5,23.016411,24.410966
7.01,23.01693,-58.437537
8.12,23.016932,-37.359132
7.5,23.016945,76.122623
9.96,23.017089,43.282378
7.66,23.017267,22.391236
8.98,23.018198,48.146615
8.14,23.018308,26.781301
9.66,23.018349,-37.986952
10.35,23.018383,-87.053047
7.88,23.018667,76.869481
5.68,23.018763,-50.950028
7.86,23.01885,-9.553916
7.35,23.018887,-45.205173
12.08,23.019299,36.667232
9.84,23.019572,-37.757315
10.46,23.019788,-32.541338
8.3,23.020283,7.996625
6.68,23.020774,80.781791
7.35,23.020945,44.198617
8.22,23.02115,-38.843717
8.37,23.02122,1.084428
8.78,23.021474,21.216308
5.55,23.02205,-28.85396
9.3,23.022584,-35.095904
7.1,23.022556,14.870798
6.27,23.023068,-22.790891
7.8,23.023073,0.121345
6.23,23.023234,-7.061153
7.28,23.023571,-14.271924
9.06,23.023623,16.397719
8.49,23.023791,-28.011339
9.4,23.024402,-18.304985
7.95,23.024463,46.829893
9.61,23.024825,62.089417
8.98,23.024951,-42.442936
8.8,23.025008,-78.89091
12.31,23.025149,-54.503672
6.24,23.025199,57.105458
8.9,23.025426,-15.374577
5.94,23.025475,-4.711461
7.55,23.025762,32.612993
8.68,23.025878,19.269625
7.87,23.026001,49.04209
7.74,23.026095,45.510233
7.41,23.026218,-22.419421
7.65,23.0264,23.073296
9.05,23.02646,-29.787314
9.04,23.026469,-29.468236
7.74,23.026913,36.985327
8.23,23.027055,-57.28806
8.93,23.027167,-44.988572
9.77,23.027586,25.78793
7.06,23.02761,4.461151
7.4,23.028226,60.197252
8.17,23.02837,-51.468374
10.34,23.028437,61.236935
8.55,23.028472,67.795323
8.61,23.028671,-52.087194
6.44,23.028772,3.53091
9.3,23.02911,-66.877948
8.33,23.029113,14.719218
10.15,23.029186,-43.573768
7.69,23.029412,-6.960423
11.41,23.029557,39.843401
7.54,23.029678,-44.8408
11.04,23.029783,5.178903
9.79,23.030116,39.829565
7.29,23.030219,50.850077
9.66,23.030408,45.885866
9.81,23.030665,54.121339
7.48,23.030984,-3.848734
8.16,23.03094,39.107969
6.74,23.030959,34.61254
7.67,23.031489,47.955268
9.06,23.031541,51.358787
8.65,23.031723,8.657022
7.85,23.031748,-5.966287
7.18,23.031788,19.837724
6.88,23.031959,-63.085499
3.62,23.032017,42.325979
7.63,23.032057,-2.686056
8.21,23.03246,32.693563
7.94,23.032534,47.99855
8.1,23.032854,-39.755975
8.41,23.032888,47.016614
9.13,23.033129,-29.251237
9.34,23.033231,-55.265163
8.3,23.033776,-66.01519
9.15,23.034018,-59.462839
9.24,23.034043,-1.209265
8.86,23.034213,0.398639
8.14,23.034893,62.512078
8.21,23.034915,20.355967
8.81,23.034968,-3.850461
8.05,23.035096,37.477045
8.89,23.035105,-52.303599
8.57,23.035146,-46.701025
8.96,23.035274,-18.467468
8.47,23.035611,-70.627074
8,23.036066,-14.976165
9.16,23.03626,47.645971
8.55,23.036445,-7.724489
9.11,23.036459,-69.681703
6.43,23.036478,44.572858
8.37,23.036487,18.535019
8.86,23.036734,12.536875
10.12,23.036765,57.193856
8.89,23.036873,-25.093246
8.66,23.03687,58.254102
8.2,23.037158,29.395478
9.99,23.037564,-32.253123
8.05,23.037705,72.730391
7.65,23.03778,-64.297966
10.71,23.037841,-42.971498
8.45,23.03794,-54.016697
8.49,23.038364,-18.944385
8.52,23.038424,-72.017029
7.69,23.03898,53.80962
8.32,23.039072,19.685456
6.84,23.039181,23.340503
8.02,23.039333,64.210277
8.9,23.039629,18.608817
8.37,23.039934,-11.31233
7.38,23.040076,0.43935
11.15,23.040171,-12.391653
7,23.040325,59.852682
7.85,23.040724,-0.597982
7.21,23.040943,-45.30397
8.57,23.041498,34.620936
9.02,23.041574,9.582626
7.75,23.042037,-49.696723
10.43,23.042171,-42.792428
7.76,23.042193,-11.265696
9.19,23.042227,15.845564
6.18,23.042377,-6.574008
11.51,23.042447,5.718118
6.56,23.042603,31.781596
6.46,23.042804,-36.42088
8.85,23.042939,29.805063
8.64,23.043112,76.5038
6.56,23.043104,16.232431
5.09,23.043436,42.757795
8.52,23.043518,58.875929
7.3,23.043717,59.605062
6.78,23.043832,-18.541703
8.68,23.043831,-5.729024
6.85,23.044181,63.340845
8.18,23.044962,-53.784113
8.6,23.045271,-39.769355
7.58,23.045451,41.278248
6.51,23.045525,55.236383
8.14,23.045566,-14.253578
7.25,23.045623,-52.96534
7.21,23.045626,23.130443
5.97,23.045626,-20.870712
6.37,23.045875,44.05875
8.49,23.045912,55.83528
8.36,23.046005,39.891144
9.98,23.046011,-7.82381
7.95,23.046157,53.246357
7.77,23.046395,-82.708105
8.94,23.046474,16.974899
9.69,23.047481,50.412468
8.57,23.04779,-13.338687
7.85,23.047845,7.629834
10.85,23.047872,-38.363114
9.18,23.047997,-34.365632
8.58,23.048115,17.942681
9.02,23.048155,-49.06386
9.81,23.048217,37.185927
9.07,23.048343,-29.852642
8.35,23.048562,-36.482601
9.53,23.048707,52.198249
8.3,23.049064,57.31715
6.64,23.049106,-47.848324
8.12,23.049181,81.855922
8.2,23.050091,-37.097762
7.78,23.050128,34.621049
8.21,23.050408,63.698154
8.84,23.050552,27.695259
8.67,23.050821,-15.118387
9.39,23.051377,-9.570859
6.65,23.051384,20.918575
8.21,23.051876,42.220288
8.85,23.051925,-33.500393
8.53,23.051966,4.940321
8.89,23.052071,-47.896684
7.78,23.052279,-0.429622
9.69,23.052314,49.586032
8.87,23.052745,-48.072379
7.76,23.052869,-62.38288
7.93,23.052978,-31.142838
7.8,23.053225,-47.255292
7.66,23.054418,-55.168635
9.38,23.054469,-62.817015
8.77,23.054463,-86.374483
8.77,23.054826,23.278288
8.54,23.054931,16.019003
7.63,23.054934,31.689425
10.38,23.055042,-41.053566
7.24,23.055261,38.298594
10.42,23.055337,-42.033448
8.6,23.055592,63.550548
10.65,23.055796,-49.726122
8.19,23.055869,62.642429
6.43,23.055933,58.563854
6.74,23.056586,60.445409
8.62,23.05694,-20.604022
8.35,23.057055,-19.313273
7.61,23.057613,53.302075
8.36,23.057668,-44.798882
7.76,23.057929,-43.07849
8.17,23.058103,8.962268
5.12,23.05828,-34.749412
7.26,23.058275,-38.433441
9.27,23.058688,41.381253
7.47,23.058793,-56.498724
5.25,23.059128,67.20921
9.74,23.059422,-21.686305
8.98,23.059437,-36.741704
9.76,23.059731,-63.978323
10.1,23.059812,-57.095088
7.68,23.059843,23.378608
9.83,23.059875,-69.048876
8.91,23.060129,64.757217
6.82,23.060594,-26.813294
8.78,23.060844,31.087938
9.03,23.061435,36.005518
9.43,23.061597,36.017486
8.16,23.061735,29.899487
6.85,23.061809,-40.81704
6.78,23.062289,-30.444847
8.14,23.062506,2.608905
8.03,23.062727,11.882673
2.44,23.062901,28.082789
8.93,23.063445,-50.449496
10.21,23.063544,-71.084494
7.22,23.064052,21.598265
8.91,23.064277,-59.516371
8.04,23.064442,-32.11021
9.3,23.064449,-44.595076
9.48,23.064447,-5.445739
4.48,23.064615,3.820045
9.7,23.064636,-57.409908
8.1,23.065177,-25.756379
9.19,23.06533,40.874904
9.11,23.065391,25.168489
12.27,23.065493,10.8176
9.39,23.065684,-25.037205
6.68,23.065909,-4.794861
8.99,23.065996,54.198279
9,23.066194,32.506037
8.91,23.06638,-40.817431
7.74,23.066462,-55.697829
5.79,23.066566,-41.478896
8.12,23.066579,-46.167698
10.35,23.06665,-36.882337
6.42,23.066883,6.616338
9.36,23.067206,-45.385387
8.12,23.067229,74.477421
7.64,23.067285,63.396878
9.21,23.067501,55.265534
9.83,23.067511,-1.074231
7.58,23.06767,-22.710097
8.71,23.06782,-68.348162
10.81,23.06789,-37.529694
7.4,23.068124,3.293272
8.15,23.068356,-46.000718
9.65,23.06836,-34.097699
8.23,23.068587,-28.238194
9.66,23.068923,48.642372
8.62,23.069585,59.726812
4.64,23.069702,50.052091
7.46,23.069849,-22.234718
8.18,23.070012,-55.024595
9.84,23.070064,-41.42026
8.63,23.070071,-50.266338
9.6,23.070082,-33.801749
9.02,23.070371,-12.790763
8.38,23.070394,-5.773484
8.92,23.071069,45.481529
7.83,23.071081,75.517211
7.92,23.071115,-33.042035
9.25,23.071444,-16.009951
9.12,23.071806,-1.899795
8.39,23.071915,34.178241
8.32,23.072149,70.634343
9.46,23.072168,51.516165
8.68,23.072333,-30.286124
7.48,23.073004,-6.689687
9.06,23.073227,-24.115562
7.77,23.073594,41.274415
7.98,23.073656,56.456757
9.43,23.073688,46.545201
11.14,23.07381,57.237698
11.17,23.074191,-40.13076
9.24,23.074231,-42.074335
9.86,23.074982,66.764384
8.18,23.075058,-12.179254
10.15,23.07571,26.466062
6.63,23.075737,63.240671
8.05,23.075799,-25.691105
9.29,23.076226,46.33005
10.36,23.076514,44.219476
8.86,23.076698,52.443687
6.77,23.076781,31.30746
9.18,23.077085,-68.379214
8.8,23.077244,-26.182858
8.47,23.077312,-51.777164
9.33,23.077463,-3.494495
5.37,23.077668,-53.964905
7.38,23.077763,8.853221
7.87,23.077802,-32.819562
7.83,23.077974,49.329914
10.03,23.078115,-35.130406
10.8,23.079139,25.827028
2.49,23.079348,15.205264
9.42,23.079596,-67.903093
8.58,23.079764,-5.163218
8.19,23.080035,9.070071
6.97,23.080609,-27.136058
11.96,23.080966,-49.990605
5.53,23.08116,-68.820226
8.62,23.081214,-67.129271
8.31,23.081648,-76.928653
9.34,23.081653,-23.158244
8.67,23.081695,10.27336
8.4,23.081746,7.884714
6.81,23.082034,56.690578
7.35,23.082552,4.599922
7.92,23.082744,6.517425
8.8,23.083127,5.196188
9.65,23.083291,35.067255
7.07,23.083378,4.225403
8.76,23.083499,-58.775522
7.24,23.08352,18.631222
8.51,23.083509,-23.842076
8.82,23.083563,-51.355806
7.46,23.083639,33.385774
9,23.083854,-9.583294
7.1,23.084277,24.521832
9.39,23.084555,-28.479866
7.49,23.08486,68.417062
8.63,23.084877,20.856075
8.03,23.084874,34.088944
7.48,23.084995,28.202046
6.91,23.085093,58.732416
6.43,23.08508,16.562837
8.26,23.085375,17.326846
5.44,23.086052,-7.693801
8.91,23.086625,-38.892441
6.15,23.086904,-17.07925
8.37,23.086926,58.241485
9.83,23.08746,-44.194031
8.5,23.08754,-53.731879
7.05,23.087621,-24.349841
9.17,23.087939,-36.945531
9.55,23.08813,65.130649
6.39,23.088231,1.307127
7.09,23.088477,-7.754684
9.62,23.08893,-6.668908
10.49,23.088965,24.03896
8.18,23.089264,62.355263
6.86,23.089483,-16.898426
9.21,23.089658,-20.641258
10.88,23.089679,47.676295
9.18,23.089898,-63.263391
10.37,23.089898,-35.613261
7.77,23.09005,-62.390919
8.49,23.090087,-15.431287
7.48,23.09043,-22.486842
7.41,23.09051,10.4477
7.84,23.090866,-58.899307
9.12,23.090912,16.198264
8.59,23.090986,1.762639
8.13,23.091173,-30.811122
8.69,23.091252,39.078871
7.1,23.091392,24.653024
7.64,23.091463,26.009291
7.18,23.091606,28.988635
8.28,23.091707,46.720719
7.1,23.091986,14.451674
8.62,23.092152,43.246186
8.9,23.092497,-15.063634
6.8,23.092511,14.959058
8.89,23.092568,-54.28568
9.32,23.092952,14.721525
7.26,23.093146,20.240934
8.71,23.093194,-14.398109
9.34,23.093276,-45.724234
9.99,23.093878,28.924356
9.31,23.094126,-62.376797
8.56,23.094313,-60.079887
8.66,23.094392,-47.873423
8.93,23.094496,69.276432
9.31,23.09453,-18.362952
8.91,23.09472,-40.584333
10.73,23.095437,-34.371232
9.47,23.095771,49.398627
8.96,23.096373,-33.047909
7.35,23.097531,-35.853073
7.85,23.096478,43.884737
7.8,23.09706,-61.192713
8.01,23.097118,35.270384
8.07,23.097179,-10.889539
11.23,23.097375,-25.956189
7.53,23.097786,8.895998
6.71,23.097925,-7.936712
7.71,23.098026,-15.452629
7.3,23.098196,-10.437897
8.78,23.098654,-65.339976
7.92,23.09902,-14.444746
7.54,23.099062,18.087237
7.64,23.099085,64.295155
11.81,23.099419,9.702614
9.4,23.099727,5.65809
8.65,23.10036,-74.766134
9.75,23.100605,-50.973272
11.17,23.100635,42.329209
10.87,23.10131,63.926211
10.34,23.102008,-42.54066
10.93,23.102037,-44.646318
9.26,23.102513,4.686733
7.44,23.102494,63.212801
7.09,23.102697,41.789821
8.14,23.103012,-58.693896
9.03,23.103296,-70.488168
6.76,23.103406,36.820256
7.44,23.103687,18.990355
9.13,23.104145,-21.937036
8.72,23.104581,-44.559507
6.81,23.104626,75.581406
7.14,23.104783,-9.606141
6.16,23.105037,18.517765
8.97,23.105014,-72.971273
9.05,23.105106,64.868879
8.42,23.105779,52.153645
10.16,23.105923,51.440826
8.14,23.106103,-47.785529
8.15,23.106182,-55.965799
7.84,23.106517,38.569808
11.46,23.106622,12.607396
7.62,23.107147,42.592357
10.3,23.107636,-27.457556
10.13,23.107852,-57.515464
6.75,23.107931,61.440126
8.02,23.108401,30.619461
8.92,23.108414,-13.752059
6.44,23.108854,19.910853
7.42,23.108938,51.077196
9.33,23.109016,-0.196141
10.71,23.109148,69.872307
7.75,23.109156,46.923614
8.27,23.109362,31.011007
8.59,23.109431,-8.645717
8.81,23.109482,51.435376
4.84,23.110226,59.41976
8.57,23.110271,46.942654
8.01,23.110293,42.65736
9.77,23.110297,61.478522
8.81,23.110435,-40.294036
9.12,23.110589,-47.91031
8.38,23.110783,-19.45994
12.24,23.11082,-14.872194
9.15,23.110899,-14.863778
8.53,23.110879,10.54336
7.67,23.11088,-43.503738
8.27,23.111105,-30.615292
10.39,23.111195,33.036017
8.55,23.111318,21.818618
4.48,23.111345,-23.743115
10.61,23.111378,-4.19961
9.13,23.111639,-4.20096
10.15,23.111774,33.029249
9.56,23.11184,41.185752
10.96,23.112492,-66.075231
10.65,23.112678,-27.741706
9.89,23.112776,34.583762
7.56,23.112936,5.035882
8.72,23.113337,-38.79411
8.8,23.113446,67.847463
10.19,23.114292,-25.058554
10.15,23.114616,7.513876
4.28,23.11465,-43.520358
5.62,23.114894,-38.892293
8.19,23.114911,38.243566
8.55,23.114987,44.323991
8.98,23.115097,-21.457164
8.27,23.115401,38.016378
8.78,23.115639,-19.871084
8.53,23.115813,-52.780527
